label,packet_num,rssi,mean_amp,std_amp,max_amp,min_amp,median_amp,energy,rolling_mean_50,rolling_std_50,rolling_max_50,rolling_min_50,rolling_energy_50,derivative,derivative_abs,derivative_squared,cumulative_mean,cumulative_std,cumulative_min,cumulative_max,autocorr_lag_1,autocorr_diff_lag_1,autocorr_ratio_lag_1,autocorr_lag_5,autocorr_diff_lag_5,autocorr_ratio_lag_5,autocorr_lag_10,autocorr_diff_lag_10,autocorr_ratio_lag_10,autocorr_lag_20,autocorr_diff_lag_20,autocorr_ratio_lag_20,autocorr_lag_50,autocorr_diff_lag_50,autocorr_ratio_lag_50
2,2168,-82,17.8859375,12.034609819021709,69.9,0.0,20.35,29743.270000000004,,,,,,4.2515625,4.2515625,18.075783691406254,17.88125,2.1946501447411837,13.5703125,20.5390625,13.634375,4.2515625,1.3118266285160392,19.607812499999998,-1.7218749999999972,0.9121841912664052,16.2109375,1.6750000000000007,1.1033252331442747,,,,,,
2,2169,-82,18.1296875,11.918141105153259,69.9,0.0,19.9,30126.57,,,,,,0.24374999999999858,0.24374999999999858,0.05941406249999931,17.895863970588238,2.1258149819580328,13.5703125,20.5390625,17.8859375,0.24374999999999858,1.0136279681382108,18.8734375,-0.7437500000000021,0.960592713405138,16.6703125,1.4593749999999979,1.0875432846538846,,,,,,
2,2170,-82,18.703125,12.465827900078478,69.9,0.0,20.950000000000003,32333.04,,,,,,0.5734375000000007,0.5734375000000007,0.3288305664062508,17.940711805555555,2.071102233686209,13.5703125,20.5390625,18.1296875,0.5734375000000007,1.0316296940237004,17.735937500000002,0.9671874999999979,1.0545325808386175,19.353125,-0.6499999999999986,0.966413642943264,,,,,,
2,2171,-83,17.971875000000004,11.848133670936322,69.9,0.0,19.95,29655.46,,,,,,-0.7312499999999957,0.7312499999999957,0.5347265624999937,17.94235197368421,2.0127622795588613,13.5703125,20.5390625,18.703125,-0.7312499999999957,0.9609022042625389,17.2796875,0.6921875000000028,1.0400578112273264,16.4921875,1.4796875000000043,1.0897204455309253,,,,,,
2,2172,-84,16.1,11.788023583281467,69.9,0.0,17.0,25482.72,,,,,,-1.8718750000000028,1.8718750000000028,3.5039160156250104,17.850234375,2.0019249111458612,13.5703125,20.5390625,17.971875000000004,-1.8718750000000028,0.8958441511615146,13.634375,2.465625000000001,1.1808387857280744,20.379687500000003,-4.279687500000001,0.7900022613201374,,,,,,
2,2173,-86,14.123437500000001,10.726059711450135,69.9,0.0,16.6,20129.270000000004,,,,,,-1.9765625,1.9765625,3.90679931640625,17.67276785714286,2.1139299530826885,13.5703125,20.5390625,16.1,-1.9765625,0.8772320883706777,17.8859375,-3.7624999999999993,0.7896391626304653,19.607812499999998,-5.4843749999999964,0.7202964012280105,13.5703125,0.5531250000000014,1.0407598542214962,,,
2,2174,-55,22.567187500000003,20.692133579934275,164.9,0.0,23.95,59996.31,,,,,,8.443750000000001,8.443750000000001,71.29691406250002,17.895241477272727,2.3118788619072856,13.5703125,22.567187500000003,14.123437500000001,8.443750000000001,1.5978536317483878,18.1296875,4.4375000000000036,1.2447642164397916,18.8734375,3.6937500000000014,1.1957115021727494,19.5640625,3.0031250000000043,1.1535020574841215,,,
2,2175,-55,22.846874999999997,20.50704123549702,164.9,0.0,24.85,60321.18,,,,,,0.2796874999999943,0.2796874999999943,0.07822509765624681,18.11052989130435,2.4835193735195342,13.5703125,22.846874999999997,22.567187500000003,0.2796874999999943,1.0123935021857062,18.703125,4.143749999999997,1.2215538193989601,17.735937500000002,5.110937499999995,1.2881683706785516,20.5390625,2.307812499999997,1.112362060714209,,,
2,2176,-55,22.025,20.40271887518916,164.9,0.0,24.1,57687.78,,,,,,-0.8218749999999986,0.8218749999999986,0.6754785156249976,18.2736328125,2.55698294745671,13.5703125,22.846874999999997,22.846874999999997,-0.8218749999999986,0.9640267667229427,17.971875000000004,4.053124999999994,1.225525927287724,17.2796875,4.745312499999997,1.2746178844601277,20.4859375,1.5390625,1.0751277028387056,,,
2,2177,-54,20.2265625,20.206900447213414,164.9,0.0,21.700000000000003,52315.69,,,,,,-1.7984374999999986,1.7984374999999986,3.2343774414062447,18.35175,2.5334355646219113,13.5703125,22.846874999999997,22.025,-1.7984374999999986,0.9183455882703478,16.1,4.126562499999999,1.2563081517821022,13.634375,6.5921875,1.4834974845933544,17.817187500000003,2.409374999999997,1.1352275079763563,,,
2,2178,-54,20.7421875,20.277287206745477,164.9,0.0,22.75,53850.030000000006,18.1040625,2.1433871647339933,22.846874999999997,13.5703125,35528.43840000001,0.515625,0.515625,0.265869140625,18.443689903846153,2.526131533310912,13.5703125,22.846874999999997,20.2265625,0.515625,1.025492417434133,14.123437500000001,6.618749999999999,1.4686358070663883,17.8859375,2.8562499999999993,1.1596924310122165,16.2109375,4.53125,1.2795179933598537,,,
2,2179,-54,19.64375,20.195419305810415,164.9,0.0,21.049999999999997,50798.84,18.1930625,2.0412450850228883,22.846874999999997,13.634375,35753.448800000006,-1.0984374999999993,1.0984374999999993,1.2065649414062485,18.488136574074073,2.4878189292934945,13.5703125,22.846874999999997,20.7421875,-1.0984374999999993,0.9470432688431117,22.567187500000003,-2.923437500000002,0.8704562378251061,18.1296875,1.5140625000000014,1.0835128248342492,16.6703125,2.9734374999999993,1.1783671614813962,,,
2,2180,-55,20.3828125,20.26711124802555,164.9,0.0,21.8,52877.75,18.15396875,2.0331539156557943,22.846874999999997,13.634375,35312.38940000001,0.7390624999999993,0.7390624999999993,0.546213378906249,18.555803571428573,2.467431626747123,13.5703125,22.846874999999997,19.64375,0.7390624999999993,1.0376232370284066,22.846874999999997,-2.464062499999997,0.8921487778022694,18.703125,1.6796875,1.0898077946969933,19.353125,1.0296875000000014,1.0532051772928053,,,
